2498.9512 44902.446 2.5  4897.718 3.5 0.00640 22             0.00632 12
2762.2348 44902.446 2.5  8710.567 1.5 0.01350 15             0.01069  9
2764.8150 44902.446 2.5  8744.341 2.5 0.05290  5             0.05825  8
2815.5453 44902.446 2.5  9395.802 1.5 0.00660 23             0.00910  8
2862.3194 44902.446 2.5  9975.999 1.5 0.16190  4             0.18873  7
3097.6087 44902.446 2.5 12628.845 1.5 0.01090 16             0.00718  7
3110.0803 44902.446 2.5 12758.260 2.5 0.03500  5             0.03353  6
3535.4074 44902.446 2.5 16625.244 1.5 0.45140  3             0.42702  2
4163.6437 44902.446 2.5 20891.790 3.5 0.22420  6             0.22176  4
5072.2864 44902.446 2.5 25192.965 2.5 0.01760  9             0.01954  9
7953.5514 44902.446 2.5 32332.903 2.5                        0.00261 18
2761.2866 44914.873 1.5  8710.567 1.5 0.04870  7             0.04556  8
2812.0218 44914.873 1.5  9363.743 0.5 0.00460 26             0.00479 13
2814.5601 44914.873 1.5  9395.802 1.5                        0.00284 12
2851.1016 44914.873 1.5  9851.014 0.5 0.16400  4             0.18124  7
2852.8823 44914.873 1.5  9872.899 0.5                        0.00246 19
2861.3012 44914.873 1.5  9975.999 1.5 0.01700 15             0.02648  7
3096.4163 44914.873 1.5 12628.845 1.5 0.02820  8             0.02509  5
3108.8783 44914.873 1.5 12758.260 2.5 0.01560 18             0.00816  6
3520.2520 44914.873 1.5 16515.936 0.5 0.43770  3             0.41486  2
3533.8542 44914.873 1.5 16625.244 1.5 0.03230  6             0.03079  4
4171.9036 44914.873 1.5 20951.755 2.5 0.23040  6             0.22814  4
5010.2088 44914.873 1.5 24961.191 1.5 0.01600 15             0.01410  9
5069.0901 44914.873 1.5 25192.965 2.5 0.00460 22             0.00736 11
2719.4031 45472.452 0.5  8710.567 1.5 0.03570 15             0.03823  8
2806.4714 45472.452 0.5  9851.014 0.5 0.05570  8             0.06732  7
2816.3537 45472.452 0.5  9975.999 1.5 0.04570 11             0.04042  7
3043.8471 45472.452 0.5 12628.845 1.5 0.08210  6             0.08671  5
3452.4650 45472.452 0.5 16515.936 0.5 0.43310  4             0.42646  1
3465.5475 45472.452 0.5 16625.244 1.5 0.21480  4             0.21910  2
4874.0094 45472.452 0.5 24961.191 1.5 0.12130  7             0.10724  8
7575.4139 45472.452 0.5 32275.486 1.5                        0.01058 17
2713.7574 45548.927 1.5  8710.567 1.5                        0.00337 11
2716.2477 45548.927 1.5  8744.341 2.5 0.02080 14             0.04115  8
2765.1958 45548.927 1.5  9395.802 1.5 0.00920 34             0.00781  9
2810.2987 45548.927 1.5  9975.999 1.5 0.10320  2             0.10243  6
3036.7757 45548.927 1.5 12628.845 1.5 0.00850 20             0.00861  6
3048.7614 45548.927 1.5 12758.260 2.5 0.06170  3             0.06502  5
3443.3706 45548.927 1.5 16515.936 0.5 0.05300  3             0.04785  3
3456.3842 45548.927 1.5 16625.244 1.5 0.61200  1             0.59013  1
4064.3602 45548.927 1.5 20951.755 2.5 0.01410 19             0.01516  8
4855.9041 45548.927 1.5 24961.191 1.5 0.01320 14             0.01542 12
4911.1944 45548.927 1.5 25192.965 2.5 0.09340  6             0.08737  8
7531.7676 45548.927 1.5 32275.486 1.5                        0.00161 20
7564.4894 45548.927 1.5 32332.903 2.5                        0.00654 16
2725.7732 45673.764 4.5  8997.787 3.5 0.01130 19             0.01184  7
3029.7278 45673.764 4.5 12677.105 4.5 0.14110  4             0.15181  3
3038.7266 45673.764 4.5 12774.817 5.5 0.01120 17             0.01098  9
3286.7736 45673.764 4.5 15257.553 4.5 0.00750 17             0.00844  7
3287.6543 45673.764 4.5 15265.700 3.5 0.82890  4             0.81693  1
2717.2971 45908.659 5.5  9118.285 4.5 0.01330 15             0.01107  8
3008.3115 45908.659 5.5 12677.105 4.5                        0.00448  5
3017.1834 45908.659 5.5 12774.817 5.5 0.17130  4             0.14123  2
3261.5845 45908.659 5.5 15257.553 4.5 0.81550  4             0.83090  0
2348.4066 47466.748 3.5  4897.718 3.5                        0.00393 13
2581.7113 47466.748 3.5  8744.341 2.5 0.02330 13             0.01795  7
2880.2946 47466.748 3.5 12758.260 2.5 0.01060 15             0.01353  4
3103.8029 47466.748 3.5 15257.553 4.5 0.71410  3             0.72570  1
3104.5882 47466.748 3.5 15265.700 3.5 0.03800  6             0.03545  4
3761.8721 47466.748 3.5 20891.790 3.5 0.12160  4             0.12252  6
3770.3800 47466.748 3.5 20951.755 2.5 0.01720 13             0.00492 13
4488.3239 47466.748 3.5 25192.965 2.5 0.07030  5             0.07214 10
6605.8817 47466.748 3.5 32332.903 2.5                        0.00386 18
2325.0627 47625.048 2.5  4628.657 2.5                        0.00392 12
2568.9677 47625.048 2.5  8710.567 1.5 0.00890 36             0.01331  8
2856.6137 47625.048 2.5 12628.845 1.5 0.00630 30             0.01190  4
3089.4001 47625.048 2.5 15265.700 3.5 0.76980  4             0.75604  1
3739.5956 47625.048 2.5 20891.790 3.5 0.00920 26             0.00597 17
3748.0030 47625.048 2.5 20951.755 2.5 0.12500  5             0.12129  6
4411.0727 47625.048 2.5 24961.191 1.5 0.06620  6             0.06923  9
4456.6498 47625.048 2.5 25192.965 2.5 0.00650 32             0.00598 13
6513.0443 47625.048 2.5 32275.486 1.5                        0.00460 18
