3784.8201 42138.062 od 2.5 15724.229 ev 3.5   7.0     0.6    -1.04
3787.1383 41501.449 od 4.5 15103.784 ev 4.5   9.2     0.9    -0.70
3790.3237 28595.637 od 3.5  2220.156 ev 2.5   8.6     0.4    -0.83
3791.3171 26505.953 od 2.5   137.383 ev 2.5   0.133   0.010  -2.76
3793.6099 26352.634 od 2.5     0.000 ev 1.5   0.79    0.04   -1.99
3794.9493 28768.142 od 4.5  2424.809 ev 4.5  20.5     1.0    -0.35
3795.0113 26480.286 od 3.5   137.383 ev 2.5   0.41    0.05   -2.15
3796.4636 41436.610 od 3.5 15103.784 ev 4.5   8.8     0.6    -0.82
3798.6504 40119.218 od 2.5 13801.551 ev 1.5   7.0     0.6    -1.04
3799.9082 28462.177 od 2.5  2153.221 ev 1.5  11.1     0.6    -0.84
3802.8758 37180.946 od 4.5 10892.520 ev 3.5   1.13    0.15   -1.61
3803.4774 28595.637 od 3.5  2311.369 ev 3.5  12.1     0.6    -0.68
3803.8961 26604.807 od 3.5   323.432 ev 3.5   0.53    0.04   -2.04
3806.4602 41928.473 od 0.5 15664.801 ev 1.5  14.8     1.6    -1.19
3806.7960 37361.951 od 4.5 11100.596 ev 4.5  18.3     1.2    -0.40
3807.5041 28368.753 od 1.5  2112.282 ev 0.5  11.1     0.6    -1.01
3808.5188 26249.476 od 1.5     0.000 ev 1.5  14.3     0.7    -0.90
3809.6008 28462.177 od 2.5  2220.156 ev 2.5   5.02    0.25   -1.18
3813.4911 26352.634 od 2.5   137.383 ev 2.5  13.2     0.7    -0.76
3815.5152 28313.626 od 0.5  2112.282 ev 0.5   6.2     0.3    -1.56
3817.8432 26738.323 od 4.5   552.955 ev 4.5   1.15    0.07   -1.60
3817.9754 37285.057 od 4.5 11100.596 ev 4.5   8.0     0.5    -0.76
3818.2414 26182.637 od 0.5     0.000 ev 1.5  67.      3.     -0.53
3819.9643 28595.637 od 3.5  2424.809 ev 4.5   5.89    0.30   -0.99
3820.2916 34747.128 od 3.5  8578.542 ev 2.5   5.6     0.6    -1.01
3821.4863 28313.626 od 0.5  2153.221 ev 1.5  21.9     1.1    -1.02
3822.0052 26480.286 od 3.5   323.432 ev 3.5   7.9     0.4    -0.86
3822.8888 28462.177 od 2.5  2311.369 ev 3.5  11.2     0.6    -0.83
3823.2121 28368.753 od 1.5  2220.156 ev 2.5  16.4     0.8    -0.84
3823.9774 34619.598 od 2.5  8476.234 ev 1.5   5.6     0.6    -1.14
3824.9936 41860.647 od 4.5 15724.229 ev 3.5   2.06    0.16   -1.35
3825.4024 39935.176 od 1.5 13801.551 ev 1.5   2.2     0.4    -1.72
3828.5569 26249.476 od 1.5   137.383 ev 2.5  51.5     2.6    -0.34
3833.2169 37180.946 od 4.5 11100.596 ev 4.5   1.61    0.12   -1.45
3834.8130 41758.357 od 3.5 15688.862 ev 2.5   2.12    0.19   -1.43
3835.5600 34477.427 od 0.5  8413.009 ev 0.5   9.0     0.9    -1.40
3836.0535 34537.299 od 1.5  8476.234 ev 1.5   8.0     0.8    -1.15
3839.0010 34619.598 od 2.5  8578.542 ev 2.5  18.0     1.7    -0.62
3840.0227 41758.357 od 3.5 15724.229 ev 3.5   2.5     0.5    -1.35
3840.1340 36925.893 od 3.5 10892.520 ev 3.5  12.5     0.7    -0.65
3840.4279 34747.128 od 3.5  8715.747 ev 3.5  40.      3.     -0.15
3840.7494 26352.634 od 2.5   323.432 ev 3.5  51.9     2.7    -0.16
