transition,T_e,n_e,gamma_W,gamma_d
151.2700,10000,1.000e+17,0.0178,-0.005
151.2700,20000,1.000e+17,0.0124,-0.00358
151.2700,30000,1.000e+17,0.01,-0.00294
151.2700,40000,1.000e+17,0.00863,-0.00255
151.2700,50000,1.000e+17,0.00769,-0.00228
151.2700,60000,1.000e+17,0.00702,-0.00206
165.1860,5000,1.000e+17,0.0536,-0.0141
165.1860,10000,1.000e+17,0.0377,-0.0101
165.1860,20000,1.000e+17,0.0264,-0.00721
165.1860,30000,1.000e+17,0.0214,-0.00594
165.1860,40000,1.000e+17,0.0184,-0.00517
165.1860,50000,1.000e+17,0.0165,-0.00464
165.1860,60000,1.000e+17,0.015,-0.00422
172.1930,5000,1.000e+17,0.0317,-0.00995
172.1930,10000,1.000e+17,0.0222,-0.0071
172.1930,20000,1.000e+17,0.0155,-0.00509
172.1930,30000,1.000e+17,0.0125,-0.00419
172.1930,40000,1.000e+17,0.0108,-0.00365
172.1930,50000,1.000e+17,0.0096,-0.00326
172.1930,60000,1.000e+17,0.00876,-0.00295
185.6700,5000,1.000e+17,0.0466,-0.0124
185.6700,10000,1.000e+17,0.0327,-0.00884
185.6700,20000,1.000e+17,0.0229,-0.00635
185.6700,30000,1.000e+17,0.0185,-0.00524
185.6700,40000,1.000e+17,0.0159,-0.00456
185.6700,50000,1.000e+17,0.0142,-0.00409
185.6700,60000,1.000e+17,0.013,-0.0037
177.3080,5000,1.000e+17,0.0304,-0.0119
177.3080,10000,1.000e+17,0.0213,-0.00848
177.3080,20000,1.000e+17,0.0149,-0.00608
177.3080,30000,1.000e+17,0.012,-0.00501
177.3080,40000,1.000e+17,0.0103,-0.00437
177.3080,50000,1.000e+17,0.00921,-0.00391
177.3080,60000,1.000e+17,0.0084,-0.00355
194.3290,5000,1.000e+17,0.053,-0.0164
194.3290,10000,1.000e+17,0.0372,-0.0117
194.3290,20000,1.000e+17,0.026,-0.00841
194.3290,30000,1.000e+17,0.0211,-0.00694
194.3290,40000,1.000e+17,0.0182,-0.00605
194.3290,50000,1.000e+17,0.0162,-0.00543
194.3290,60000,1.000e+17,0.0148,-0.00493
147.0430,5000,1.000e+17,0.0388,-0.0209
147.0430,10000,1.000e+17,0.0272,-0.0149
147.0430,20000,1.000e+17,0.019,-0.0107
147.0430,30000,1.000e+17,0.0154,-0.00884
147.0430,40000,1.000e+17,0.0133,-0.00771
